item_id,ownership_count,playtime_mean,playtime_median,playtime_total,nonzero_playtime_share,bundle_count,item_price_median,item_price_nunique,price_disagreement,genres,tags,steam_price,release_date,in_bundle,has_steam_metadata,standalone_price,has_price
528660,2,91.0,91.0,182,0.5,0,,,,"Action, Casual, Indie","Indie, Casual, Action, Puzzle",0.99,2016-09-15,False,True,0.99,True
378030,4,130.0,99.5,520,1.0,0,,,,"Indie, RPG","RPG, Indie, Rogue-like",14.99,2015-11-23,False,True,14.99,True
340210,4,316.0,110.0,1264,1.0,0,,,,"Indie, Strategy, Early Access","Early Access, Strategy, Indie, 4X, Space, Turn-Based, Sci-fi, Turn-Based Strategy",29.99,2015-02-04,False,True,29.99,True
469830,2,50.5,50.5,101,1.0,0,,,,"Strategy, Early Access","Early Access, Strategy, Card Game",14.99,2017-07-25,False,True,14.99,True
434370,2,117.0,117.0,234,1.0,0,,,,"Adventure, Indie","Adventure, Indie, Choose Your Own Adventure, Text-Based, Horror, Visual Novel",2.99,2016-01-21,False,True,2.99,True
437740,1,2.0,2.0,2,1.0,0,,,,"Adventure, Casual, Indie","Indie, Casual, Adventure, Horror",3.99,2016-02-05,False,True,3.99,True
432240,3,598.0,30.0,1794,0.6666666666666666,0,,,,"Adventure, Indie","Indie, Adventure, Horror, Exploration, Mystery, Walking Simulator, Atmospheric, Story Rich, Great Soundtrack, Medieval, Psychological, Mystery Dungeon, Psychological Horror, Historical, First-Person",4.99,2016-03-01,False,True,4.99,True
442890,2,3213.5,3213.5,6427,1.0,1,9.99,1.0,False,"Casual, Indie, RPG, Strategy","RPG, Casual, Indie, Strategy, Pixel Graphics, Great Soundtrack, Singleplayer, 2D, Dungeon Crawler, Fantasy, Magic, Cute, Short, Clicker, Replay Value, Retro, Turn-Based, Resource Management, Linear, Experimental",9.99,2016-03-11,True,True,9.99,True
375750,3,0.0,0.0,0,0.0,0,,,,"Action, Casual, Free to Play, Indie, Strategy","Indie, Action, Pixel Graphics, Local Multiplayer, Strategy, Casual, Stealth, Multiplayer, Great Soundtrack, Top-Down, Retro, Controller, 4 Player Local",14.99,2017-02-08,False,True,14.99,True
418440,3,0.0,0.0,0,0.0,0,,,,"Adventure, Casual, Indie","Adventure, Casual, Indie, Time Travel, Funny, Pixel Graphics, Singleplayer, Platformer",0.99,2015-11-19,False,True,0.99,True
346220,5,256.0,52.0,1280,1.0,0,,,,"Massively Multiplayer, RPG, Simulation","Simulation, RPG, Massively Multiplayer, Adventure, Multiplayer",,2016-01-21,False,True,,False
406550,4,3733.5,1191.0,14934,1.0,0,,,,Adventure,"Great Soundtrack, Mystery, Visual Novel, Story Rich, Anime, Fantasy, Cult Classic, Horror, Adventure, Atmospheric, Psychological Horror, Philisophical, Psychological, Detective",24.99,2016-07-08,False,True,24.99,True
429430,1,0.0,0.0,0,0.0,0,,,,"Action, Adventure, Indie, Early Access","Early Access, Indie, Action, Adventure, Female Protagonist, Action-Adventure, Fast-Paced",7.99,2016-04-15,False,True,7.99,True
409920,3,0.3333333333333333,0.0,1,0.3333333333333333,0,,,,"Adventure, Casual, Simulation","Adventure, Visual Novel, Casual, Simulation, Fantasy, Romance, Female Protagonist, Choose Your Own Adventure",6.99,2015-10-30,False,True,6.99,True
495720,1,13.0,13.0,13,1.0,0,,,,"Action, Indie","Action, Indie, FPS, Shooter, Retro, Pixel Graphics",3.99,2016-08-01,False,True,3.99,True
391250,7,590.0,260.0,4130,0.8571428571428571,0,,,,"Action, Indie, Strategy","Strategy, Action, Indie, Tower Defense",5.99,2015-09-09,False,True,5.99,True
15290,3,113.33333333333333,16.0,340,1.0,0,,,,,,,,False,False,,False
434030,7,147.28571428571428,18.0,1031,1.0,0,,,,,"Simulation, Flight, Realistic, Open World, Indie, VR, Multiplayer",59.99,,False,True,59.99,True
465150,1,30.0,30.0,30,1.0,0,,,,,"Simulation, Mars, VR, Indie",7.99,,False,True,7.99,True
327490,2,40.5,40.5,81,1.0,0,,,,"Animation &amp; Modeling, Design &amp; Illustration, Utilities","Game Development, Utilities, Animation & Modeling, Design & Illustration, RTS",9.99,2014-12-01,False,True,9.99,True
350550,1,0.0,0.0,0,0.0,0,,,,"Adventure, Casual, Indie, Simulation","Indie, Visual Novel, Simulation, Adventure, Casual, Anime, Female Protagonist, Otome",24.99,2013-06-16,False,True,24.99,True
435360,4,7751.5,0.0,31006,0.25,1,11.99,1.0,False,"Adventure, Indie","Adventure, Indie, Visual Novel, Anime",11.99,2016-04-06,True,True,11.99,True
438130,2,15815.0,15815.0,31630,0.5,0,,,,Adventure,"Visual Novel, Adventure, Gore, Violent, Anime, Mystery, Sci-fi, Story Rich, Multiple Endings, Singleplayer, Atmospheric, Horror",34.99,2016-04-27,False,True,34.99,True
443330,5,1432.8,146.0,7164,0.6,2,12.99,1.0,False,Adventure,"Adventure, Anime, Visual Novel, Cute",12.99,2016-05-06,True,True,12.99,True
454170,2,3255.5,3255.5,6511,0.5,0,,,,"Adventure, Casual","Adventure, Visual Novel, Casual, Anime, Story Rich, Cute, Singleplayer, Simulation, Replay Value, Comedy, Indie, Funny, Great Soundtrack, Dark, Gore, Dark Comedy, Action",12.99,2016-04-14,False,True,12.99,True
458380,2,3763.5,3763.5,7527,0.5,0,,,,Adventure,"Adventure, Visual Novel, Anime, Nudity, Steampunk, Female Protagonist, Story Rich, Singleplayer",39.99,2016-04-15,False,True,39.99,True
464490,5,571.8,32.0,2859,0.6,0,,,,,,,,False,False,,False
492080,2,5485.5,5485.5,10971,0.5,0,,,,"Adventure, Indie","Indie, Adventure, Visual Novel, Anime",3.99,2016-08-22,False,True,3.99,True
370390,4,210.75,225.5,843,1.0,0,,,,,,,,False,False,,False
365320,5,18.6,0.0,93,0.2,0,,,,Indie,"Indie, Horror, Sci-fi, Survival Horror, Stealth, Atmospheric",4.99,2015-05-26,False,True,4.99,True
288220,5,408.8,280.0,2044,1.0,0,,,,"Indie, Simulation","Visual Novel, Otome, Anime, Female Protagonist, Simulation, Dating Sim, Indie, Romance, RPG, Nudity",29.99,2016-08-22,False,True,29.99,True
337930,6,1138.0,901.5,6828,0.8333333333333334,0,,,,Simulation,"Otome, Dating Sim, Visual Novel, Simulation, Anime, Female Protagonist, Romance, Story Rich",29.99,2013-11-11,False,True,29.99,True
447170,4,2089.0,358.5,8356,1.0,0,,,,Adventure,"Adventure, Otome, Visual Novel, Anime, Female Protagonist, Story Rich",15.99,2016-04-06,False,True,15.99,True
461700,2,1004.0,1004.0,2008,1.0,0,,,,"Adventure, Casual, Indie, RPG, Simulation","Visual Novel, Otome, Romance, Nudity, Adventure, Female Protagonist, Simulation, Casual, Indie, RPG, Dating Sim, Anime, Sexual Content",9.99,2016-05-20,False,True,9.99,True
494460,1,1043.0,1043.0,1043,1.0,0,,,,Adventure,"Adventure, Otome, Visual Novel, Anime",15.99,2016-08-23,False,True,15.99,True
327980,4,166.5,35.0,666,0.75,0,,,,RPG,"RPG, Retro, JRPG, Fantasy",9.99,2015-04-09,False,True,9.99,True
352740,3,2538.0,10.0,7614,0.6666666666666666,0,,,,"Adventure, Casual, Simulation","Visual Novel, Adventure, Otome, Casual, Simulation, Female Protagonist, Anime, Dating Sim",16.99,2013-07-26,False,True,16.99,True
401290,4,105.75,81.5,423,0.75,0,,,,"Adventure, Indie, RPG","RPG, Adventure, Indie, RPGMaker, Anime, JRPG, Romance",8.99,2015-11-19,False,True,8.99,True
424310,1,910.0,910.0,910,1.0,0,,,,"Indie, RPG, Early Access","Early Access, RPG, Indie, JRPG, Resource Management, Party-Based RPG",7.99,2015-12-04,False,True,7.99,True
317320,5,0.0,0.0,0,0.0,0,,,,"Adventure, Indie","Adventure, Indie, Point & Click, Comedy, Pirates, Funny, Female Protagonist",19.99,2016-03-22,False,True,19.99,True
421740,5,99.6,0.0,498,0.4,0,,,,"Adventure, Indie","Adventure, Indie, Point & Click, Puzzle, Horror, Female Protagonist, 2D",14.99,2016-04-14,False,True,14.99,True
500750,2,30.0,30.0,60,0.5,0,,,,"Indie, Racing, Simulation, Sports, Early Access","Early Access, Racing, Sports, Indie, Simulation",9.99,2016-07-22,False,True,9.99,True
468160,1,11.0,11.0,11,1.0,0,,,,"Casual, Indie, Strategy","Strategy, Indie, Casual, Board Game",4.99,2017-05-30,False,True,4.99,True
406670,3,137.66666666666666,163.0,413,0.6666666666666666,0,,,,"Adventure, Casual, Indie","Indie, Casual, Adventure",1.99,2016-05-12,False,True,1.99,True
8010,1,0.0,0.0,0,0.0,0,,,,,,,,False,False,,False
425820,2,23.5,23.5,47,1.0,0,,,,"Action, Indie, RPG","Action, RPG, Indie, Hack and Slash",7.99,2015-12-14,False,True,7.99,True
24210,2,221.0,221.0,442,1.0,0,,,,,,,,False,False,,False
389900,5,88.4,20.0,442,0.8,1,4.99,1.0,False,"Action, Strategy","Action, Strategy, Classic, Turn-Based, Funny, Comedy, Wargame, War, Retro",4.99,2000-11-03,True,True,4.99,True
455990,1,101.0,101.0,101,1.0,0,,,,"Action, Indie, Racing, Early Access","Early Access, Racing, Action, Indie",2.99,2016-06-20,False,True,2.99,True
375870,3,0.0,0.0,0,0.0,0,,,,"Indie, Early Access","Early Access, Indie, Platformer, Difficult, 2D",4.99,2015-07-16,False,True,4.99,True
262510,1,128.0,128.0,128,1.0,0,,,,"Adventure, Indie","Adventure, Indie",9.99,2016-06-10,False,True,9.99,True
262630,2,0.0,0.0,0,0.0,0,,,,"Action, Adventure, Indie","Indie, Action, Adventure, Difficult",12.99,2016-07-27,False,True,12.99,True
270070,2,0.0,0.0,0,0.0,1,9.99,1.0,False,"Action, Adventure, Indie, RPG","Adventure, Indie, Action, RPG, Female Protagonist",9.99,2016-08-17,True,True,9.99,True
277700,2,719.0,719.0,1438,1.0,0,,,,Indie,"Indie, Platformer",12.99,2016-06-13,False,True,12.99,True
288100,6,1096.8333333333333,68.0,6581,0.6666666666666666,0,,,,Action,"Action, Sci-fi, Mechs, Robots, Arcade, Third Person",7.99,2016-07-15,False,True,7.99,True
296030,4,294.25,305.5,1177,0.75,0,,,,"Action, Adventure, Indie","Indie, Adventure, Action, Stealth, 2D, Villain Protagonist, Story Rich, Difficult, Female Protagonist",14.99,2016-01-19,False,True,14.99,True
326520,3,176.0,17.0,528,0.6666666666666666,0,,,,Casual,"Casual, Puzzle, Music",9.99,2016-07-19,False,True,9.99,True
330500,1,211.0,211.0,211,1.0,0,,,,Casual,"Casual, Puzzle, Atmospheric",4.99,2016-02-03,False,True,4.99,True
333100,1,22.0,22.0,22,1.0,0,,,,"Adventure, Indie, Simulation, Early Access","Early Access, Simulation, Indie, Adventure, Survival, Open World, Walking Simulator",19.99,2016-03-11,False,True,19.99,True
341570,1,1671.0,1671.0,1671,1.0,0,,,,"Action, Indie, RPG, Strategy, Early Access","Early Access, Action, Indie, Strategy, RPG, Tower Defense",2.99,2015-11-05,False,True,2.99,True
345480,4,165.25,38.5,661,0.5,0,,,,"Adventure, Indie","Indie, Adventure, Retro, Puzzle-Platformer, Isometric, Action-Adventure",19.99,2016-05-24,False,True,19.99,True
357030,5,1869.2,181.0,9346,0.8,0,,,,"Action, Strategy","Action, Shoot 'Em Up, Strategy, Tower Defense, Sci-fi",14.99,2016-05-26,False,True,14.99,True
360840,2,285.0,285.0,570,1.0,0,,,,"Adventure, Indie","Indie, Adventure, Relaxing, Simulation, Atmospheric, Great Soundtrack",12.99,2015-09-03,False,True,12.99,True
365200,1,737.0,737.0,737,1.0,0,,,,"Action, Casual, Indie","Indie, Casual, Action",7.99,2016-04-19,False,True,7.99,True
368080,3,429.0,413.0,1287,0.6666666666666666,0,,,,"Action, Adventure, Indie, RPG","Indie, RPG, Action, Adventure, 2D, Action RPG, Fantasy, JRPG, Singleplayer, Anime",14.99,2016-04-14,False,True,14.99,True
377100,1,218.0,218.0,218,1.0,0,,,,"Adventure, Indie","Indie, Adventure, Survival, Puzzle",9.99,2016-06-22,False,True,9.99,True
379420,4,111.5,16.0,446,0.75,1,11.99,1.0,False,,"Early Access, Action, Indie, Space, Sci-fi, Psychedelic, Open World, Rhythm, First-Person, Procedural Generation, Space Sim, Exploration, Simulation, Flight, Great Soundtrack, Colorful, 6DOF, VR, Music, Arcade",11.99,,True,True,11.99,True
380660,5,285.2,35.0,1426,0.6,0,,,,"Adventure, Indie","Adventure, Indie",9.99,2016-07-05,False,True,9.99,True
381050,1,66.0,66.0,66,1.0,0,,,,"Action, Adventure, Indie","Action, Adventure, Indie, Horror, Female Protagonist",4.99,2015-12-04,False,True,4.99,True
385810,1,107.0,107.0,107,1.0,0,,,,Strategy,"Strategy, Turn-Based, Turn-Based Strategy, Turn-Based Combat, Turn-Based Tactics, Board Game",4.99,2016-01-22,False,True,4.99,True
387130,1,114.0,114.0,114,1.0,0,,,,"Action, Indie, Early Access","Early Access, Action, Indie, Zombies",9.99,2016-01-18,False,True,9.99,True
389010,1,0.0,0.0,0,0.0,0,,,,"Action, Indie","Action, Indie",6.99,2016-08-17,False,True,6.99,True
392610,4,219.0,9.0,876,0.5,0,,,,Indie,"Indie, Puzzle, Level Editor, Difficult, Minimalist, Singleplayer, Abstract, Family Friendly, Science",9.99,2017-07-27,False,True,9.99,True
394260,1,251.0,251.0,251,1.0,0,,,,"Action, Casual, Indie","Casual, Action, Indie, Rhythm, Music",9.99,2016-02-15,False,True,9.99,True
395550,1,0.0,0.0,0,0.0,0,,,,"Action, Adventure, Indie","Indie, Action, Adventure, 2D, Platformer, Side Scroller, Pixel Graphics",5.99,2016-12-28,False,True,5.99,True
397820,1,343.0,343.0,343,1.0,0,,,,Casual,"Casual, Music",24.99,2016-01-21,False,True,24.99,True
398830,1,349.0,349.0,349,1.0,0,,,,"Action, Adventure, Casual, Indie, Racing","Action, Adventure, Indie, Casual, Racing, Steampunk",7.99,2015-10-09,False,True,7.99,True
404390,1,0.0,0.0,0,0.0,0,,,,,"Strategy, Action, Indie, Casual, VR, Tower Defense",8.99,,False,True,8.99,True
405550,3,211.33333333333334,238.0,634,1.0,1,9.99,1.0,False,"Action, Indie","Indie, Action, Platformer, Pixel Graphics, Retro, Local Co-Op, Singleplayer, Difficult, 4 Player Local, Local Multiplayer, 2D, Tower Defense, Co-op, Medieval",9.99,2016-01-01,True,True,9.99,True
407940,2,145.5,145.5,291,1.0,1,4.99,1.0,False,"Action, Indie","Action, Indie, Platformer, Shoot 'Em Up, Arcade",4.99,2016-05-27,True,True,4.99,True
409460,1,376.0,376.0,376,1.0,0,,,,"Action, Indie, RPG","Action, RPG, Indie, Female Protagonist, Rogue-like",14.99,2016-10-26,False,True,14.99,True
415980,1,141.0,141.0,141,1.0,0,,,,"Adventure, Indie","Indie, Adventure",5.99,2015-11-15,False,True,5.99,True
416120,2,0.0,0.0,0,0.0,0,,,,Indie,"Indie, Puzzle",8.99,2016-07-12,False,True,8.99,True
419500,4,83.25,8.5,333,0.5,0,,,,"Action, Indie","Action, Indie, Steampunk",2.99,2015-12-09,False,True,2.99,True
420570,2,5.0,5.0,10,0.5,0,,,,"Action, Indie","Action, Indie, Puzzle, Singleplayer, Arcade, Multiplayer, Minimalist, Local Multiplayer, Abstract",8.99,2016-01-28,False,True,8.99,True
424590,2,129.0,129.0,258,1.0,0,,,,,,,,False,False,,False
424760,1,826.0,826.0,826,1.0,0,,,,Action,"Action, Shoot 'Em Up, Sci-fi, Fast-Paced, Arcade, Shooter, Indie, Procedural Generation",9.99,2016-01-15,False,True,9.99,True
425870,2,42.0,42.0,84,1.0,0,,,,"Action, Indie, Sports, Early Access","Early Access, Sports, Action, Indie",12.99,2016-03-04,False,True,12.99,True
426170,4,882.25,128.5,3529,0.75,0,,,,"Action, Indie, RPG","Indie, Action, RPG, Cyberpunk, Great Soundtrack, Top-Down Shooter, Action RPG, Story Rich",14.99,2016-02-12,False,True,14.99,True
428420,1,0.0,0.0,0,0.0,0,,,,,,,,False,False,,False
429350,1,197.0,197.0,197,1.0,0,,,,"Action, Indie","Action, Indie, Top-Down Shooter",4.99,2016-11-16,False,True,4.99,True
431830,5,44.2,0.0,221,0.4,0,,,,"Action, Adventure, Indie","Adventure, Indie, Action, Survival, Sci-fi",19.99,2016-12-13,False,True,19.99,True
432980,1,0.0,0.0,0,0.0,0,,,,"Action, Indie, Strategy","Action, Strategy, Indie, Local Multiplayer, 4 Player Local, Local Co-Op, Minimalist, Co-op, Arcade",14.99,2016-08-16,False,True,14.99,True
432990,1,373.0,373.0,373,1.0,0,,,,Indie,"Indie, Platformer",2.99,2016-04-04,False,True,2.99,True
370140,1,105.0,105.0,105,1.0,0,,,,,,,,False,False,,False
433890,1,1181.0,1181.0,1181,1.0,0,,,,"Indie, Simulation, Strategy","Strategy, Indie, Simulation, Building, Puzzle",18.99,2016-05-18,False,True,18.99,True
434390,1,1506.0,1506.0,1506,1.0,0,,,,"Action, Adventure, Indie","Action, Adventure, Indie, Pixel Graphics",2.99,2016-02-25,False,True,2.99,True
437100,2,108.5,108.5,217,0.5,0,,,,"Action, Indie","Indie, Action, Arcade, Pixel Graphics, Survival Horror, Competitive, 1980s, Dark Humor, Metroidvania",3.99,2016-04-21,False,True,3.99,True
437170,1,105.0,105.0,105,1.0,0,,,,"Adventure, Casual, Indie, RPG","Adventure, Indie, Casual, RPG, RPGMaker",1.99,2016-01-20,False,True,1.99,True
437340,2,39.0,39.0,78,0.5,0,,,,"Action, Indie, Early Access","Early Access, Action, Indie, 4 Player Local, Local Multiplayer, Singleplayer, Arcade",14.99,2016-07-12,False,True,14.99,True
439550,1,341.0,341.0,341,1.0,0,,,,,"Adventure, Indie, Casual, Platformer, VR, Atmospheric, First-Person, Great Soundtrack, Puzzle, Exploration, Singleplayer, Walking Simulator, Puzzle-Platformer, Fantasy, Experimental, Drama, 3D Platformer, Family Friendly, Stylized, Visual Novel",14.99,,False,True,14.99,True
440770,1,60.0,60.0,60,1.0,0,,,,"Adventure, Indie, Early Access","Early Access, Adventure, Indie",4.99,2016-02-11,False,True,4.99,True
440800,1,185.0,185.0,185,1.0,0,,,,"Action, Adventure, Indie","Action, Adventure, Indie, Platformer, Puzzle-Platformer, 2D",12.99,2016-03-29,False,True,12.99,True
440810,3,12580.333333333334,871.0,37741,1.0,0,,,,"Action, Casual, Indie","Casual, Indie, Action, Bullet Hell, Anime, Shoot 'Em Up",8.99,2016-02-24,False,True,8.99,True
441640,2,37.5,37.5,75,1.0,0,,,,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports","Racing, Action, Adventure, Indie, Casual, Sports, Simulation, RPG",7.99,2016-02-18,False,True,7.99,True
442260,1,105.0,105.0,105,1.0,0,,,,"Action, Indie","Action, Indie",3.99,2016-02-24,False,True,3.99,True
446590,1,145.0,145.0,145,1.0,1,13.99,1.0,False,,,,,True,False,13.99,True
449150,1,0.0,0.0,0,0.0,0,,,,"Adventure, Indie","Indie, Adventure, Interactive Fiction",9.99,2016-06-01,False,True,9.99,True
449180,1,632.0,632.0,632,1.0,0,,,,"Indie, Strategy","Strategy, Indie, Puzzle",9.99,2016-05-11,False,True,9.99,True
449560,2,0.0,0.0,0,0.0,0,,,,"Action, Casual, Indie","Action, Indie, Casual",8.99,2016-08-25,False,True,8.99,True
449730,2,372.5,372.5,745,0.5,2,5.99,1.0,False,"Adventure, Casual, Indie, Strategy","Indie, Adventure, Puzzle, Strategy, Historical, Horror, Casual",4.99,2016-06-10,True,True,5.99,True
447780,4,891.75,27.0,3567,0.75,0,,,,Adventure,"Adventure, Platformer, Casual, Singleplayer, Family Friendly",9.99,2016-03-24,False,True,9.99,True
447800,2,1761.5,1761.5,3523,0.5,0,,,,Adventure,"Adventure, Platformer",9.99,2016-03-24,False,True,9.99,True
453660,1,0.0,0.0,0,0.0,0,,,,"Action, Indie","Action, Indie, Stealth, 2D, Violent, Bullet Hell, Great Soundtrack, Difficult, Top-Down Shooter",0.99,2016-08-26,False,True,0.99,True
453740,1,204.0,204.0,204,1.0,0,,,,Action,"Action, Space, Cute, Walking Simulator",4.99,2016-03-21,False,True,4.99,True
454530,2,2916.0,2916.0,5832,1.0,0,,,,Strategy,"Strategy, World War II, Turn-Based Strategy, Strategy RPG, Replay Value, Singleplayer, Multiplayer, Wargame",49.99,2015-11-24,False,True,49.99,True
454720,1,354.0,354.0,354,1.0,0,,,,"Casual, Indie","Indie, Casual, Puzzle, Singleplayer, Level Editor",1.99,2016-04-04,False,True,1.99,True
456720,2,185.5,185.5,371,1.0,0,,,,,,,,False,False,,False
458170,2,299.5,299.5,599,1.0,0,,,,"Action, Casual, Indie, Sports","Action, Indie, Casual, Sports, Local Multiplayer",7.99,2017-01-23,False,True,7.99,True
459040,1,683.0,683.0,683,1.0,0,,,,"Indie, Strategy","Strategy, Indie, Medieval, Turn-Based",9.99,2016-06-02,False,True,9.99,True
460230,3,51.333333333333336,47.0,154,0.6666666666666666,0,,,,,"Sports, Simulation, Strategy, Horses",34.99,,False,True,34.99,True
461860,1,0.0,0.0,0,0.0,0,,,,"Action, Indie, Strategy","Strategy, Action, Indie, Tower Defense",6.99,2016-08-23,False,True,6.99,True
462130,2,65.0,65.0,130,0.5,0,,,,Indie,"Indie, Physics",9.99,2016-08-11,False,True,9.99,True
463070,1,120.0,120.0,120,1.0,1,6.99,1.0,False,"Action, Indie","Indie, Action, Shoot 'Em Up, Bullet Hell",6.99,2016-05-18,True,True,6.99,True
463120,1,585.0,585.0,585,1.0,0,,,,"Action, Casual, Strategy","Action, Casual, Strategy, Platformer, 2D, Singleplayer, Family Friendly",4.99,2016-05-03,False,True,4.99,True
463440,1,756.0,756.0,756,1.0,1,7.99,1.0,False,"Action, Indie, Strategy","Strategy, Action, Indie",7.99,2016-05-19,True,True,7.99,True
464100,1,481.0,481.0,481,1.0,0,,,,"Indie, Strategy","Strategy, Indie, Turn-Based, Wargame, Base Building, Sci-fi, Space",14.99,2017-03-16,False,True,14.99,True
464670,1,3257.0,3257.0,3257,1.0,0,,,,"Action, Adventure, Indie, RPG","Action, RPG, Indie, Adventure, Story Rich, Great Soundtrack, RPGMaker, Horror, Female Protagonist",6.99,2016-06-30,False,True,6.99,True
464830,4,245.0,101.0,980,0.75,0,,,,"Adventure, Indie, RPG, Simulation, Strategy","RPG, Adventure, Indie, Strategy, Medieval, Simulation, Historical, Turn-Based Combat, Management, Singleplayer, Story Rich, Interactive Fiction, Difficult",19.99,2017-03-30,False,True,19.99,True
467850,4,301.75,346.0,1207,1.0,0,,,,"Action, Indie","Action, Indie, Pixel Graphics, 2D, Platformer, Female Protagonist",3.99,2016-05-23,False,True,3.99,True
468150,2,0.0,0.0,0,0.0,0,,,,"Action, Indie","Action, Indie, 2D, Great Soundtrack, Co-op, Singleplayer, Level Editor, Pixel Graphics, Character Customization, Beat 'em up, Family Friendly, Controller, Competitive, Difficult, Arcade, Horror, Casual",9.99,2016-06-14,False,True,9.99,True
468930,2,168.5,168.5,337,0.5,0,,,,,,,,False,False,,False
469980,1,0.0,0.0,0,0.0,0,,,,"Adventure, Indie, RPG","Adventure, Indie, RPG, Puzzle, Story Rich, RPGMaker",9.99,2016-08-22,False,True,9.99,True
471220,1,135.0,135.0,135,1.0,0,,,,"Casual, Indie, Sports","Sports, Indie, Casual",4.99,2017-03-17,False,True,4.99,True
479020,1,868.0,868.0,868,1.0,0,,,,"Action, Adventure, Indie, Strategy, Early Access","Early Access, Indie, Pirates, Adventure, Strategy, Action, Real-Time, Naval, Sailing, 6DOF",10.99,2016-07-12,False,True,10.99,True
480900,1,0.0,0.0,0,0.0,0,,,,"Adventure, Indie","Adventure, Indie, Western, Point & Click, Comedy, Female Protagonist, Puzzle, Hand-drawn, Singleplayer, Mystery, Story Rich, Cartoon, Aliens, Hidden Object",9.99,2016-07-21,False,True,9.99,True
479040,2,0.0,0.0,0,0.0,0,,,,"Indie, Simulation","Simulation, Indie, Puzzle, First-Person, Physics, Atmospheric, Puzzle-Platformer",4.99,2016-07-06,False,True,4.99,True
486350,1,3868.0,3868.0,3868,1.0,0,,,,"Action, Indie","Action, Indie",4.99,2016-06-19,False,True,4.99,True
487160,1,0.0,0.0,0,0.0,0,,,,"Adventure, Indie","Adventure, Indie, 2D, Pixel Graphics, Casual, Funny, Retro, Zombies, Difficult, Magic, Mystery, Puzzle, Controller, Cute, Metroidvania, Platformer, Local Co-Op, Puzzle-Platformer",9.99,2016-08-01,False,True,9.99,True
489050,1,0.0,0.0,0,0.0,0,,,,"Action, Adventure, Indie, Simulation","Action, Adventure, Indie, Simulation, Hunting, First-Person",3.99,2016-06-20,False,True,3.99,True
492340,3,13.333333333333334,8.0,40,0.6666666666666666,0,,,,"Action, Casual, Indie, Sports, Early Access","Early Access, Sports, Indie, Casual, Action, Soccer, Pixel Graphics, Football",9.99,2016-08-04,False,True,9.99,True
494990,2,522.5,522.5,1045,1.0,0,,,,,,,,False,False,,False
495980,1,0.0,0.0,0,0.0,1,9.99,1.0,False,"Action, Adventure, Casual, Indie","Indie, Adventure, Casual, Action, Platformer, Puzzle-Platformer, Horror, Singleplayer, Puzzle, Mystery, Dark, Short, Story Rich, Dystopian, Great Soundtrack, Psychological Horror, Atmospheric, Design & Illustration, 2.5D, Female Protagonist",9.99,2016-08-04,True,True,9.99,True
497260,1,596.0,596.0,596,1.0,0,,,,"Casual, Simulation","Casual, Simulation",4.99,2016-07-21,False,True,4.99,True
497490,3,20.0,27.0,60,0.6666666666666666,0,,,,"Action, Casual, Indie","Action, Indie, Casual",14.99,2016-10-19,False,True,14.99,True
497880,1,245.0,245.0,245,1.0,0,,,,,,,,False,False,,False
498300,1,0.0,0.0,0,0.0,0,,,,"Adventure, Indie, RPG","Indie, Adventure, RPG, Interactive Fiction",4.99,2016-08-08,False,True,4.99,True
498470,2,97.0,97.0,194,0.5,0,,,,"Action, Casual, Indie","Action, Indie, Casual, Shoot 'Em Up, Arcade, Pixel Graphics, Retro, Difficult, Singleplayer, Score Attack",2.99,2016-10-17,False,True,2.99,True
498940,1,5.0,5.0,5,1.0,0,,,,"Action, Massively Multiplayer, Simulation","Action, Massively Multiplayer, Simulation, World War I",14.99,2016-07-19,False,True,14.99,True
500790,3,19.333333333333332,1.0,58,0.6666666666666666,0,,,,"Action, Indie","Action, Indie, 4 Player Local, Post-apocalyptic, Platformer, Gore, 2D, Local Multiplayer, Fighting, Shooter, Physics, Funny, Controller",9.99,2017-03-16,False,True,9.99,True
501190,2,136.0,136.0,272,1.0,0,,,,"Simulation, Sports","Sports, Simulation, Football",19.99,2016-07-29,False,True,19.99,True
502210,2,126.5,126.5,253,0.5,0,,,,"Casual, Indie","Indie, Casual, Programming, Local Co-Op, Education, Puzzle",3.99,2016-08-16,False,True,3.99,True
502240,1,327.0,327.0,327,1.0,0,,,,,,,,False,False,,False
503140,4,71.75,38.5,287,0.75,0,,,,"Action, Adventure, Indie, RPG","Action, Indie, Adventure, RPG, Beat 'em up, Side Scroller",14.99,2016-08-24,False,True,14.99,True
503690,1,0.0,0.0,0,0.0,0,,,,,"Action, Indie, VR",9.99,,False,True,9.99,True
504260,2,0.0,0.0,0,0.0,0,,,,"Casual, Indie","Indie, Casual, Psychedelic, Arcade, Score Attack, Fast-Paced, Singleplayer",2.99,2013-03-16,False,True,2.99,True
507050,1,0.0,0.0,0,0.0,0,,,,"Action, Indie, Simulation","Action, Indie, Simulation, Shoot 'Em Up",11.99,2016-09-06,False,True,11.99,True
507270,1,0.0,0.0,0,0.0,0,,,,"Casual, Indie","Casual, Indie, Match 3",9.99,2016-08-15,False,True,9.99,True
510280,1,0.0,0.0,0,0.0,0,,,,"Adventure, Indie","Indie, Adventure, Platformer, Retro, 1990's, 2D",2.99,2016-08-01,False,True,2.99,True
