bundle_id,bundle_name,n_items,n_items_in_catalogue,catalogue_coverage,standalone_price_coverage,n_distinct_publishers,publisher_coherent,developer_coherent,n_missing_item_id,mechanism_class,ownership_adjusted,indivisible,confidence,evidence
301,Pixel Puzzles Complete Pack,7,5,0.714,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,medium,5/7 components individually listed in catalogue; all show a standalone price
302,Pyrodactyl Complete pack,6,6,1.0,1.0,2,False,True,0,B_SBA_like,not_observable,not_observable,high,6/6 components individually listed in catalogue; all show a standalone price
303,Sengoku Jidai: Shadow of the Shogun Deluxe Edition,7,7,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,7/7 components individually listed in catalogue; all show a standalone price
306,Save the Dodos Special Edition,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
307,World of Magicka Bundle,28,27,0.964,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,27/28 components individually listed in catalogue; all show a standalone price
308,Sword of the Stars: The Pit Bundle,6,5,0.833,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,5/6 components individually listed in catalogue; all show a standalone price
309,Ticket to Ride - Complete Bundle,8,8,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,8/8 components individually listed in catalogue; all show a standalone price
311,Hyperdevotion Noire DLC Collection,29,29,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,29/29 components individually listed in catalogue; all show a standalone price
312,Don't Starve MEGA PACK,4,3,0.75,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,medium,3/4 components individually listed in catalogue; all show a standalone price
313,The Detail Season One,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
316,Wailing Heights Deluxe Edition,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
318,Qubicle Indie Bundle,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
319,Worms Collection,20,20,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,20/20 components individually listed in catalogue; all show a standalone price
320,Dead Island Definitive Collection,3,3,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
321,GameGuru Unlimited,8,8,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,8/8 components individually listed in catalogue; all show a standalone price
322,App Game Kit Unlimited,5,5,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
326,Magical Ladies,3,2,0.667,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,medium,2/3 components individually listed in catalogue; all show a standalone price
327,Light and Dark,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
328,From Mysterious Lands,3,3,1.0,1.0,2,False,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
329,The Tricksters,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
331,Nival Steam Bundle,7,5,0.714,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,medium,5/7 components individually listed in catalogue; all show a standalone price
332,Zotrix Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
333,The Game Creators Collection,7,7,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,7/7 components individually listed in catalogue; all show a standalone price
334,Sometimes You Complete Bundle,32,30,0.938,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,30/32 components individually listed in catalogue; all show a standalone price
335,The Banner Saga Deluxe Pack,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
336,Evoland Collector Pack,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
338,Mimpi Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
339,Waste Walkers Complete Bundle,6,6,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,6/6 components individually listed in catalogue; all show a standalone price
340,The Renegades of Orion 2.0 - Pack #1,3,3,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
342,RPG Maker VX Ace + SONAR Steam Edition Bundle,2,1,0.5,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,medium,1/2 components individually listed in catalogue; all show a standalone price
345,Savage: Resurection - Digital Deluxe,2,1,0.5,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,medium,1/2 components individually listed in catalogue; all show a standalone price
349,Project Cars Game of the Year Edition,12,12,1.0,1.0,2,False,True,0,B_SBA_like,not_observable,not_observable,high,12/12 components individually listed in catalogue; all show a standalone price
350,Puzzle Box - Game + OST Pack #1,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
354,Civilization VI Digital Deluxe + Steam Controller Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
356,Playism Bundle,53,53,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,53/53 components individually listed in catalogue; all show a standalone price
358,Indie VR Bundle,4,4,1.0,1.0,0,False,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
361,Danganronpa 1 + 2,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
366,Demons with Shotguns - Deluxe Edition,2,2,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
367,Age of Wonders Franchise,7,5,0.714,1.0,2,False,True,0,B_SBA_like,not_observable,not_observable,medium,5/7 components individually listed in catalogue; all show a standalone price
369,"Axe, Bow & Staff Soundtrack Bundle",2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
374,Goat Simulator: GOATY,5,5,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
375,NEOGEO Bundle,6,6,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,6/6 components individually listed in catalogue; all show a standalone price
376,RPG Maker Millennium Collection,5,5,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
377,Table Top Racing: World Tour - Bundle,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
378,PRO ANGLER SPORT BUNDLE,6,6,1.0,1.0,0,False,True,0,B_SBA_like,not_observable,not_observable,high,6/6 components individually listed in catalogue; all show a standalone price
381,Grim Legends Collection,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
382,Abbey Games Bundle,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
385,Stories: Collector's Edition,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
391,Captain Forever Remix + Original Soundtrack,2,2,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
408,Zenodyne R + Soundtrack,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
409,Funklift Deluxe Edition,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
414,Black Lime Studio's Collection,4,2,0.5,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,medium,2/4 components individually listed in catalogue; all show a standalone price
417,Tokyo School Life Soundtrack Edition,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
420,The Caiysware Collection,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
424,Kabitis + Bibou Studio Pack #1,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
426,OtakuMaker Studio Pack - All Games,24,24,1.0,1.0,6,False,False,0,B_SBA_like,not_observable,not_observable,high,24/24 components individually listed in catalogue; all show a standalone price
428,10tons Shooters,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
430,Novus Inceptio: Soundtrack Edition,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
432,OtakuMaker Studio Pack - Part #1,6,6,1.0,1.0,3,False,False,0,B_SBA_like,not_observable,not_observable,high,6/6 components individually listed in catalogue; all show a standalone price
433,OtakuMaker Studio Pack - Part #2,6,6,1.0,1.0,5,False,False,0,B_SBA_like,not_observable,not_observable,high,6/6 components individually listed in catalogue; all show a standalone price
435,SpeedRunners Deluxe Pack,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
436,OtakuMaker Studio Pack - Strategy #1,4,4,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
438,Smart Games,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
439,Abrix the robot - Collector's Edition,5,5,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
442,Lilly and Sasha Bundle,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
443,Life is Hard with Soundtrack,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
445,Roll7 RETROspective,3,2,0.667,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,medium,2/3 components individually listed in catalogue; all show a standalone price
447,The Escapists: Complete Pack,5,5,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
448,Endless Legend Collection,7,6,0.857,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,6/7 components individually listed in catalogue; all show a standalone price
449,Endless Legend Expansion Set,5,5,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
451,Homeworld Remastered Collection Deluxe Edition,3,1,0.333,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,low,1/3 components individually listed; standalone prices shown for all
454,Winter Wolves RPGs Bundle,8,8,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,8/8 components individually listed in catalogue; all show a standalone price
457,Winter Wolves Games Collection,31,27,0.871,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,27/31 components individually listed in catalogue; all show a standalone price
460,Milkstone Studios Complete Collection,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
462,Complete Trese Brothers Pack,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
467,Serendipity of Aeons: Season 1 Bundle,4,4,1.0,1.0,0,False,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
468,BERSERK: The Golden Age Arc Movies,3,3,1.0,1.0,0,False,False,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
469,Cleverweek Games Complete,9,9,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,9/9 components individually listed in catalogue; all show a standalone price
471,The Revills Games' Solitaire Collection,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
472,The Legend of Dark Witch Game & OST,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
476,Hero Siege Complete,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
484,Elite Games Studio Pack #1,2,2,1.0,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
485,Love in the Glen Deluxe Edition,2,0,0.0,1.0,0,False,False,0,E_unclear,not_observable,not_observable,low,no components found in catalogue snapshot (likely catalogue incompleteness); standalone prices still shown
487,Mute Crimson+ Soundtrack Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
488,Fantasy Grounds Deadlands Reloaded Bundle,15,15,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,15/15 components individually listed in catalogue; all show a standalone price
491,Season #1 Pro Bundle,12,12,1.0,1.0,0,False,True,0,B_SBA_like,not_observable,not_observable,high,12/12 components individually listed in catalogue; all show a standalone price
492,Season #2 Pro Bundle,15,15,1.0,1.0,0,False,True,0,B_SBA_like,not_observable,not_observable,high,15/15 components individually listed in catalogue; all show a standalone price
495,100% Orange Juice - All Stars Collection,8,8,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,8/8 components individually listed in catalogue; all show a standalone price
497,Mecha Ritz: Steel Rondo Soundtrack Edition,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
503,The Renegade Sector Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
511,10tons Total,5,5,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
514,Storm Sharks,3,2,0.667,1.0,2,False,False,0,B_SBA_like,not_observable,not_observable,medium,2/3 components individually listed in catalogue; all show a standalone price
519,Project Pulsation Deluxe Edition,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
528,Endless Loop Collection,4,4,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,4/4 components individually listed in catalogue; all show a standalone price
535,Games by Tonguç Bodur,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
540,Best Russian Visual Novels pack,4,3,0.75,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,medium,3/4 components individually listed in catalogue; all show a standalone price
547,Angry Video Game Nerd II: ASSimilation + Soundtrack,2,2,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
565,Alientrap Bundle,5,5,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,5/5 components individually listed in catalogue; all show a standalone price
571,Kingdom Tales Bundle,2,2,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
578,The Last Dogma - Complete Experience,3,0,0.0,1.0,0,False,False,0,E_unclear,not_observable,not_observable,low,no components found in catalogue snapshot (likely catalogue incompleteness); standalone prices still shown
579,Z.I.O.N Deluxe Edition,2,1,0.5,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,medium,1/2 components individually listed in catalogue; all show a standalone price
581,VGstudio Games Gold Edition,4,3,0.75,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,medium,3/4 components individually listed in catalogue; all show a standalone price
582,Magdalena Pack,2,2,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
584,Glitchspace - Game & Soundtrack,2,2,1.0,1.0,0,False,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
586,Libredia XXL Adventure Bundle,10,10,1.0,1.0,1,True,False,0,B_SBA_like,not_observable,not_observable,high,10/10 components individually listed in catalogue; all show a standalone price
588,Dyna Bomb - Game + OST Pack #1,2,2,1.0,1.0,2,False,True,0,B_SBA_like,not_observable,not_observable,high,2/2 components individually listed in catalogue; all show a standalone price
594,The Ninjahtic Series,3,3,1.0,1.0,1,True,True,0,B_SBA_like,not_observable,not_observable,high,3/3 components individually listed in catalogue; all show a standalone price
